inspection_id,name,aka_name,facility_type,risk,address,city,state,zip,date,inspection_type,results,violations,latitude,longitude,location
2345240,MARKET CREATIONS,MARKET CREATIONS,Restaurant,Risk 1 (High),444 W LAKE ST ,CHICAGO,IL,60606,11/07/2019,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO PROPERLY SIGNED EMPLOYEES HEALTH POLICY ON SITE.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-7-38.010-NO CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP OF VOMITING AND DIARRHEA PROCEDURE AND CLEAN-UP KIT ON PREMISES DURING INSPECTION. INSTRUCTED TO HAVE SAID PROCEDURE ALONG WITH REQUIRED EQUIPMENT FOR CLEAN-UP. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED FACILITY MISSING EMPLOYEE HAND WASHING SIGNAGE WHEN RETURNING TO WORK FROM RESTROOM, AND MISSING SIGNS ON ALL EXPOSED HAND WASHING SINKS. MUST OBTAIN AND MAINTAIN SIGNAGE | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SOAP AT HAND WASHING SINK IN FRONT PREP AREA AND HAND WASHING SINK IN REAR BY DISH WASHING STATION. MUST PROVIDE AND MAINTAIN PRIORITY FOUNDATION 7-38-030(C) CITATION ISSUED | 14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: STATEMENT OR RECORD THAT FISH USED RAW FOR SUSHI PRODUCT HAS BEEN FROZEN BY DISTRIBUTOR OR IN FACILITY NOT PRESENTED AT TIME OF INSPECTION. MUST PROVIDE AND MAINTAIN REQUIRED STATEMENT OR RECORD. PRIORITY VIOLATION , 7-38-005 NO CITATION ISSUED | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURE OF TCS FOODS ON BUFFET COLD TABLE SUCH AS COTTAGE CHEESE 47 F ,COOKED DICED EGGS 48 F,CAPRESSE 46 F ,CHICKEN SALAD 47 F .PRIORITY VIOLATION 7-38-005) CITATION ISSUED | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT, TEMPERATURE CONTROL FOR SAFETY FOODS (MARINATED CHICKEN, SALSA, )NOT PROPERLY DATED , STORED LONGER THAN 24 HOURS IN COOLERS. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: MENU DOES NOT DISCLOSE AND INFORM CONSUMERS THE SPECIFIC MENU ITEMS THAT ARE RAW OR UNDER COOKED AND A POTENTIAL HAZARD OF CONSUMING SUCH FOOD. MUST DISCLOSE AND REMIND SUCH ITEMS. PRIORITY FOUNDATION VIOLATION:7-38-005. NO CITATION ISSUED  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 20-25 LIVE SMALL FLYING INSECTS AT SITE DURING INSPECTION IN THE FOLLOWING AREAS : IN DISH WASHING AREA 5, IN FOOD PREP AREA 5,IN REAR STORAGE AREA 5-10,BEHIND ICE MACHINE 5 . RECOMMEND CONTACTING PEST CONTROL, WASH CLEAN AFFECTED AREA. PRIORITY FOUNDATION VIOLATION. 7-38-020(A).CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: FOOD CONTAINERS STORED ON FLOOR IN  WALK-IN COOLER. MUST PROVIDE PROPER, RAISED SHELVING TO STORE FOOD CONTAINERS 6' OFF FLOOR. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: NOTED DIRTY WIPING CLOTHS ON PREP TABLES AT FRONT AND REAR PREP AREAS. NOT PROPERLY STORED. INSTRUCTED TO PROPERLY STORE ALL WASHCLOTHS IN A SANITIZING SOLUTION ESPECIALLY WHEN NOT IN USE | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED THAT SINGLE SERVICE CUPS ARE A STORED ON FLOOR IN COFFEE PREP BAR AREA. MUST ELEVATE AND STORED 6 INCH OF THE FLOOR | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN RUBBER GASKET ON DOOR TO REACH IN COOLER IN REAR STORAGE AREA COOLER. INSTRUCTED TO REPAIR AND/OR REPLACE AND MAINTAIN | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN AND MAINTAIN CLEAN EXTERIOR OF ICE MACHINE | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NOTED THE BATHROOM DOOR BY ENTRANCE TO KITCHEN ARE NOT SELF CLOSING. INSTRUCTED TO PROVIDE A SELF CLOSING DEVICE AT THE DOOR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THAT FLOOR MATS AND OTHER ITEMS ARE STORED ON FLOOR BY REAR EXIT DOOR.MUST ELEVATE ALL ITEMS TO ALLOW CLEANING AND REMOVE ALL UNNECESSARY ITEMS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SIGNIFICANT AMOUNT OF CLEAN STANDING WATER UNDER ICE MACHINE AND 3 COMPARTMENT SINK . MUST REMOVE STANDING WATER AND PREVENT WATER BUILD UP AT ALL THE TIME | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN OR REPLACE CAULKING AROUND 3 COMPARTMENT SINK THAT IS COVERED WITH BLACK SLIMY MOLD LIKE SUBSTANCE | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NOTED CERTIFIED FOOD MANAGERS ON DUTY WITH NO ALLERGEN TRAINING CERTIFICATION. INSTRUCTED MANAGEMENT THAT ALL FOOD SERVICE MANAGERS ARE REQUIRED TO HAVE THE ALLERGEN TRAINING CERTIFICATION.",41.885829703834574,-87.63980643561894,"(-87.63980643561894, 41.88582970383457)"
2345224,VENICCI PIZZA,VENICCI PIZZA,Restaurant,Risk 1 (High),3343 N HALSTED ST ,CHICAGO,IL,60657,11/07/2019,Canvass,Out of Business,,41.94306978943972,-87.64921660918642,"(-87.64921660918642, 41.94306978943972)"
2345228,RUSH DAY SCHOOL,RUSH DAY SCHOOL,School,Risk 3 (Low),2150 W HARRISON ST ,CHICAGO,IL,60612,11/07/2019,Canvass,Pass,,41.87408196588069,-87.68092243741066,"(-87.68092243741066, 41.874081965880684)"
2321204,"TONO TACOS, INC.","TONO TACOS, INC.",Restaurant,Risk 1 (High),6104 W DIVERSEY AVE ,CHICAGO,IL,60639,11/06/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES.  MANAGEMENT INSTRUCTED TO HAVE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE.  PRIORITY FOUNDATION 7-38-010.  NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED AN INCOMPLETE SUPPLY KIT TO RESPOND TO VOMIT AND DIARRHEAL EVENTS.  MANAGEMENT INSTRUCTED TO PROVIDE ALL LISTED SUPPLIES ON THE CLEAN UP PROCEDURE.  PRIORITY FOUNDATION 7-38-005.  NO CITATION ISSUED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN THE WOMEN'S WASHROOM.  MANAGEMENT INSTRUCTED TO PROVIDE.",41.931211421772204,-87.77861499636276,"(-87.77861499636276, 41.9312114217722)"
2321201,"THE HOXTON, CHICAGO","THE HOXTON, CHICAGO",Restaurant,Risk 3 (Low),200 N GREEN ST ,CHICAGO,IL,60607,11/06/2019,License,Pass,,41.885699197163355,-87.64878908937916,"(-87.64878908937915, 41.885699197163355)"
2321180,AL'S BEEF,AL'S BEEF,Restaurant,Risk 1 (High),234 S WABASH AVE ,CHICAGO,IL,60604,11/06/2019,Canvass,Out of Business,,41.87867434818134,-87.62624229534441,"(-87.62624229534441, 41.878674348181335)"
2321176,Chavez Upper Grade Center,Chavez Upper Grade Center,School,Risk 1 (High),4831 S Hermitage ,CHICAGO,IL,60609,11/06/2019,Canvass,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE FAUCET BASE AT THE 3 COMP SINK IN POOR REPAIR. MUST REPAIR AND MAINTAIN.,41.80581244476081,-87.66839566977917,"(-87.66839566977917, 41.80581244476081)"
2321173,Sheridan/Leland Apartments,SHERIDAN/LELAND APARTMENTS,Golden Diner,Risk 1 (High),4645 N Sheridan ,CHICAGO,IL,60640,11/06/2019,Canvass,Pass,,41.96675613102907,-87.65464848123037,"(-87.65464848123037, 41.96675613102907)"
2321168,DUNKIN DONUTS,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),5200 N LINCOLN AVE ,CHICAGO,IL,60625,11/06/2019,Complaint Re-Inspection,Pass,,41.97591289899353,-87.6924941746632,"(-87.69249417466321, 41.97591289899352)"
2321164,ART IN MOTION SCHOOL,ART IN MOTION SCHOOL,School,Risk 2 (Medium),7415 S EAST END AVE ,CHICAGO,IL,60649,11/06/2019,Canvass,Pass,,41.76016159438004,-87.58337498057953,"(-87.58337498057953, 41.76016159438004)"
2321169,BLACKWOOD BBQ,BLACKWOOD BBQ,Catering,Risk 1 (High),2032 W HUBBARD ST ,CHICAGO,IL,60612,11/06/2019,Short Form Complaint,Pass w/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CERTIFIED FOOD MANAGER AND SANITATION CERTIFICATE DURING INSPECTION WHILE TCS FOODS (CHICKEN, BEEF, PORK) ARE BEING PREPARED.INSTRUCTED TO PROVIDE AND MAINTAIN.PRIORITY FOUNDATION VIOLATION. 7-38-012 CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED WRITTEN CLEAN UP PROCEDURE, BUT FACILITY DID NOT HAVE THE NECESSARY ITEMS OUTLINED IN POLICY ON SITE FOR RESPONDING TO VOMIT AND DIARRHEAL EVENTS THAT CAN OCCUR IN THE FOOD ESTABLISHMENT. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION VIOLATION. 7-38-005.  CITATION ISSUED.",41.889812501704185,-87.67821285845201,"(-87.67821285845201, 41.88981250170419)"
2321159,WHEAT ' S END CAFE,WHEAT ' S END CAFE,Restaurant,Risk 1 (High),2873-2875 N BROADWAY ,CHICAGO,IL,60657,11/06/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NOTED NO EMPLOYEE HEALTH POLICY ON SITE AT THE TIME OF INSPECTION FOLLOWING THE NEW CODE AND GUIDELINES. INSTRUCTED TO HAVE VERIFICATION OF POLICY FOR EACH EMPLOYEE ONE ON SITE AT ALL TIMES. PRIORITY FOUNDATION #7-38-010. CITATION ISSUED  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: MANAGEMENT UNABLE TO PROVIDE A PROCEDURE FOR CLEANING UP VOMITING AND DIARRHEA.INSTRUCTED TO HAVE ONE INCLUDING THE CHEMICALS AND SUPPLIES NEEDED. PRIORITY FOUNDATION #7-38-005. CITATION ISSUED  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: NOTED INNER COMPARTMENT OF ICE MACHINE NOT CLEANED. INSTRUCTED MANAGER TO CLEAN, SANITIZE AND MAINTAIN THE ICE MACHINE. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: NOTED INTERNAL TEMPERATURE OF THE FOLLOWING TCS FOOD ITEMS INSIDE SERVICE COOLERS TO BE IMPROPER:- LIQUID EGGS 51.8F, SHELL EGGS 48.7F, CHICKEN 51.8, SALMON 52.5, GOAT CHEESE 52.4F, AND SLICED TOMATOES 51.5F.  MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF 51 LBS OF PRODUCTS WORTH $100.00 THROUGH DENATURING PROCESS. PRIORITY VIOLATION #7-38-005 CITATION ISSUED | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: NOTED ESTABLISHMENT SERVING UNDERCOOKED FOOD ITEMS (MAYO AND EGGS) WITH NO CONSUMER ADVISORY, DISCLOSURE OR REMINDERS TO THE CUSTOMERS. INSTRUCTED TO HAVE A CONSUMER ADVISORY ON THE MENU WITH A DISCLOSURE NOTICE AND REMINDER STATEMENT. PRIORITY FOUNDATION #7-38-005. NO CITATION ISSUED TODAY.  | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: EQUIPMENT NOT MAINTAINING PROPER TEMPERATURE. NOTED TEMPERATURE OF SERVICE COOLER AT THE PREP AREA TO BE IMPROPER AT 47.8F. INSTRUCTED NOT TO USE EQUIPMENT UNTIL MAINTAINING PROPER TEMPERATURE OF 41F AND BELOW. PRIORITY VIOLATION 7-38-005 - CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: ALL BULK AND WORKING FOOD INGREDIENT CONTAINERS MUST BE LABELED WITH CONTENTS NAME.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: NOTED DIRTY WIPING CLOTHS ON PREP TABLES AT FRONT AND REAR PREP AREAS. NOT PROPERLY STORED. INSTRUCTED TO PROPERLY STORE ALL WASHCLOTHS IN A SANITIZING SOLUTION ESPECIALLY WHEN NOT IN USE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED TORN RUBBER SPATULAS STORED ON THE DISH DRYING RACK NEAR THE 3 COMPARTMENT SINK. INSTRUCTED TO DETAIL REPAIR AND MAINTAIN AND/OR REPLACE.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NOTED PREMISE USING A HIGH TEMPERATURE DISH WASHER WITH GAUGE READING 180F; HOWEVER NOTED NO TEMPERATURE TEST STRIPS. INSTRUCTED TO PROVIDE AND IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR, STRIPS/STICKERS. PRIORITY FOUNDATION #7-38-005. NO CITATION ISSUED TODAY.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NOTED WASH ROOMS ON PREMISE WITH GARBAGE RECEPTACLES AND NO LIDS. INSTRUCTED TO PROVIDE TRASH CANS WITH LIDS AT ALL WOMEN WASH ROOMS AND UNISEX WASH ROOMS ",41.93491149170618,-87.64407883547075,"(-87.64407883547075, 41.93491149170618)"
2321145,MURASAKI,MURASAKI,Restaurant,Risk 1 (High),211 E ONTARIO ST ,CHICAGO,IL,60611,11/06/2019,Canvass,No Entry,,41.8932571852765,-87.62234986002646,"(-87.62234986002646, 41.89325718527649)"
2321149,TBD,TBD,Restaurant,Risk 3 (Low),433 W VAN BUREN ST ,CHICAGO,IL,60607,11/06/2019,License,Not Ready,,41.8766674323542,-87.63917766411434,"(-87.63917766411434, 41.876667432354196)"
2321147,PAULETTES MARKET,PAULETTES MARKET,Restaurant,Risk 3 (Low),433 W VAN BUREN ST ,CHICAGO,IL,60607,11/06/2019,License,Not Ready,,41.8766674323542,-87.63917766411434,"(-87.63917766411434, 41.876667432354196)"
2321137,GOOSE ISLAND,GOOSE ISLAND (T1  C10),Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,11/06/2019,Complaint Re-Inspection,Pass,,42.008536400868735,-87.91442843927048,"(-87.91442843927047, 42.008536400868735)"
2321138,BRIGHT HORIZONS CHICAGO EAST LOOP,BRIGHT HORIZONS CHICAGO EAST LOOP,Daycare Above and Under 2 Years,Risk 1 (High),225 N MICHIGAN AVE ,CHICAGO,IL,60601,11/06/2019,Canvass,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARD IN THE KITCHEN WITH OPEN SEAMS AND DARK STAINS. INSTRUCTED TO REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS AND MAINTAIN AT ALL TIMES. ",41.88637740620821,-87.62438167043967,"(-87.62438167043969, 41.88637740620821)"
2321139,YABA'S FOOD AND GRILL,PLAZA FOOD,Grocery Store,Risk 1 (High),3011 W ARMITAGE AVE ,CHICAGO,IL,60647,11/06/2019,Canvass Re-Inspection,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: need oven thermometer for hot holding unit | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: observed some raw wood in the front storage shelves, instructed to seal. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: observed no allergen training, instructed to provide.",41.917324793889065,-87.7029121345982,"(-87.70291213459821, 41.917324793889065)"
2321120,"DISCOVERY LEARNING ACADEMY, INC.","DISCOVERY LEARNING ACADEMY, INC.",Daycare Above and Under 2 Years,Risk 1 (High),1318 W 95TH ST ,CHICAGO,IL,60643,11/06/2019,Canvass,Out of Business,,41.72140945775004,-87.65620011485994,"(-87.65620011485993, 41.721409457750035)"
2321114,MUNNO,MUNNO,Restaurant,Risk 1 (High),4656 N Clark ST ,CHICAGO,IL,60640,11/05/2019,Canvass,No Entry,,41.96691374122208,-87.66723233053568,"(-87.66723233053568, 41.96691374122208)"
2321109,BANQUET ON ROCKWELL,BANQUET ON ROCKWELL,Restaurant,Risk 2 (Medium),6415 N ROCKWELL ST ,CHICAGO,IL,60659,11/05/2019,Canvass,No Entry,,41.99813502442985,-87.6946350511454,"(-87.6946350511454, 41.99813502442985)"
2321113,MISS SAIGON INC.,MISS SAIGON,Restaurant,Risk 1 (High),1129 W ARGYLE ST ,CHICAGO,IL,60640,11/05/2019,Canvass,No Entry,,41.97314767068932,-87.65895612095852,"(-87.65895612095852, 41.97314767068932)"
2321089,LAS CEREZAS INC.,LAS CEREZAS,Restaurant,Risk 2 (Medium),6659 S CICERO AVE ,CHICAGO,IL,60638,11/05/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYE HEALTH POLICY ON PREMISES AT THIS TIME, INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-010, NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURES FOR CLEANING UP VOMIT AND DIARRHEA, INSTRUCTED TO PROVIDE PRIORITY FOUNDATION 7-38-005, NO CITATION ISSUED. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WIPING CLOTHE STORED IMPROPERLY ON THE CUTTING BOARD, INSTRUCTED TO STORE IN SANITIZED SOLUTION WHEN NOT IN USE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED HAND SINK IN POOR REPAIR LOOSE HANDLES, INSTRUCTED TO REPAIR OR REPLACE. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO EMPLOYEE FOOD HANDLER TRAINING, INSTRUCTED TO PROVIDE.",41.77122269655533,-87.74191038750742,"(-87.74191038750742, 41.77122269655533)"
2321097,SAVE MORE COMPANY,SAVE MORE FRESH MARKET,Grocery Store,Risk 1 (High),4650-4652 N SHERIDAN RD ,CHICAGO,IL,60640,11/05/2019,Canvass,Out of Business,,41.966977568301786,-87.65494464168276,"(-87.65494464168275, 41.966977568301786)"
2321090,POPEYES,POPEYES,Restaurant,Risk 1 (High),5353 N HARLEM AVE ,CHICAGO,IL,60656,11/05/2019,Complaint,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: FOUND EVIDENCE OF COCKROACH ACTIVITY IN THE FOLLOWING AREAS (1) LIVE COCKROACH CRAWLING ON FLOOR UNDERNEATH THE FREEZER UNIT AND (1) LIVE COCKROACH BEHIND THE HOT HOLDING UNIT AT REAR FOOD PREP AREA AND 1 LIVE COCKROACH CRAWLING UNDERNEATH THE REAR HOT WATER TANK UNIT SHOWED MANAGER ALSO,APPROXIMATELY 20 LIVE FRUIT FLIES WERE OBSERVED ON THE WALLS, CEILING IN CUSTOMER AREA NEAR THE WASHROOMS.INSTRUCTED TO DETAIL CLEAN AND SANITIZE ALL AFFECTED AREAS AND PEST CONTROL SERVICE IS NOW RECCOMENDED.PRIORITY FOUNDATION VIOLATION 7-38-020(A),CITATION ISSUED.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND TORN DOOR GASKET INSIDE OF THE PREP COOLER AT FRONT CHICKEN HOT HOLDING STATION. MANAGEMENT INSTRUCTED TO REPLACE THE TORN DOOR GASKET AND TO MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN SIDES OF HOT COOKING EQUIPMENTS AND CHICKEN COLD HOLDING UNITS AND KITCHEN STORAGE SHELFS ALSO,SIDES OF DEEP FRYERS TO REMOVE DRIED UP FOOD SPLASHED DEBRIS SHOWED MANAGER AND TO MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND SMALL WATER LEAK AT DRAIN PIPE UNDERNEATH THE HAND SINK AT FRONT FOOD PREP AREA AND SLOW DRAINING HAND SINK AT MENS WASHROOM.INSTRUCTED TO REPAIR PLUMBING ISSUES AND TO MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: FOUND OUTSIDE GARBAGE DUMPSTER OVERFLOWING WITH BAGS OF FOOD WASTE AND  PREVENTING PROPER LID CLOSURES. INSTRUCTED TO ALWAYS HAVE DUMPSTER LID CLOSED TO PREVENT FOOD SOURCE FOR PESTS. PRIORITY FOUNDATION VIOLATION 7-38-020(B),CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND ORGANIZE REAR DRY STORAGE AREA AND REMOVE UNNECESSARY ARTICLES UNDER MENTIONED SHELFS DUE TO POTENTIAL PEST HARBORAGE ALSO,EMPLOYEE BELONGINGS MUST BE STORED IN A DESIGNATED AREA NOT ON DRY STORAGE SHELF AND BLUE PEPSI RACKS MUST NOT BE USED FOR STORING OF FOOD STOCK SUPPLIES. MUST PROVIDE PROPER RAISED SHELFS AT LEAST 6' INCHES OFF THE FLOOR FOR EASIER CLEANING.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REMOVE DUSTS ACCUMULATIONS ON MONITOR MENU BOARDS AT FRONT PREP AREA  AND DETAIL CLEAN WALLS AND CEILINGS INSIDE THE WALK-IN-COOLER TO REMOVE DUSTS AND FOOD DEBRIS SPILLAGES SHOWED MANAGER AND TO MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND EXCESSIVE FOOD DEBRIS ETC. UNDERNEATH THE CHICKEN HOT HOLDING STATION AT FRONT FOOD PREP AREA.MUST CLEAN FLOORS IN DETAIL AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND MISSING COVING WALL TILE ALONG WALL BASE UNDERNEATH THE CHICKEN COLD HOLDING UNIT AT REAR FOOD PREP AREA AND LOOSE WALL TILES UNDERNEATH THE 3 COMPARTMENT SINK AREA ALSO,NOTICEABLE OPENINGS AROUND THE ELECTRICAL PIPES AT CEILING REAR FOOD PREP AREA AND THE REAR DISH WASHING 3 COMPARTMENT SINK AREA/DRY STORAGE AREA SHOWED MANAGER.MUST REPAIR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND MECHANICAL VENTILATION INSIDE THE WOMENS WASHROOM NOT WORKING.MUST REPAIR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO CLEAN AND SANITIZE INTERIORS OF LIGHT SHIELDS IN REAR FOOD PREP AREA TO REMOVE DEAD INSECTS AND TO MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND BURNT OUT LIGHT BULBS AT REAR OVER THE 3 COMPARTMENT SINK AREA.INSTRUCTED TO REPLACE BURNT-OUT LIGHT BULBS SHOWED MANAGER AND MAINTAIN ADEQUATE LIGHTING AT ALL TIMES.",41.97862919293747,-87.80684493423499,"(-87.80684493423499, 41.97862919293747)"
2321084,"TOLOTZIN MEXICAN CUISINE,LLC",TOLOTZIN MEXICAN CUISINE,Restaurant,Risk 1 (High),4431 N BROADWAY ,CHICAGO,IL,60640,11/05/2019,Canvass,Out of Business,,41.96264577212164,-87.65554908789413,"(-87.65554908789413, 41.96264577212164)"
2321061,NEW GRANVILLE FOOD MART,NEW GRANVILLE FOOD MART,Grocery Store,Risk 3 (Low),1108 W GRANVILLE AVE ,CHICAGO,IL,60660,11/05/2019,Canvass,Out of Business,,41.994681202323896,-87.65871453467993,"(-87.65871453467992, 41.9946812023239)"
